,0,1
14866,"(66, 0.97999999999999976, 0.67999999999999927)","(635.05029200000104, 90)"
14867,"(58, 0.81999999999999984, 0.5999999999999992)","(635.06017999999494, 108)"
14868,"(18, 0.65999999999999992, 0.75999999999999912)","(635.12024099999735, 248)"
14869,"(58, 0.65999999999999992, -0.52000000000000024)","(635.17016999999942, 48)"
14870,"(50, 1.6999999999999993, -0.36000000000000032)","(635.34021099999836, 34)"
14871,"(18, 0.81999999999999984, 0.67999999999999927)","(635.45092699999441, 204)"
14872,"(34, 1.9399999999999993, 0.11999999999999944)","(635.65039199999956, 44)"
14873,"(26, 1.2199999999999998, -0.12000000000000044)","(635.76074100000028, 82)"
14874,"(58, 1.0599999999999996, -0.36000000000000032)","(635.84021399999983, 44)"
14875,"(34, 1.5399999999999996, -0.6000000000000002)","(636.0500499999996, 48)"
14876,"(66, 1.1399999999999997, -0.36000000000000032)","(636.36035499999912, 38)"
14877,"(98, 0.8999999999999998, 0.11999999999999944)","(636.4598419999968, 48)"
14878,"(90, 1.3799999999999994, -0.12000000000000044)","(636.66076900000007, 34)"
14879,"(90, 1.4599999999999995, -0.04000000000000048)","(636.73108099999854, 34)"
14880,"(58, 0.81999999999999984, 0.43999999999999928)","(637.07019199999604, 90)"
14881,"(42, 1.0599999999999996, 0.5999999999999992)","(637.13110199999801, 100)"
14882,"(82, 1.5399999999999996, -0.28000000000000036)","(637.17065599999978, 30)"
14883,"(82, 1.5399999999999996, -0.2000000000000004)","(637.17065599999978, 30)"
14884,"(34, 1.8599999999999994, -0.2000000000000004)","(637.29003999999873, 42)"
14885,"(18, 1.6199999999999994, 0.51999999999999913)","(637.35058100000106, 98)"
14886,"(18, 0.73999999999999988, 0.75999999999999912)","(637.40063699999951, 238)"
14887,"(10, 2.0199999999999991, -0.68000000000000016)","(637.45983699999897, 56)"
14888,"(66, 1.2999999999999996, -0.12000000000000044)","(637.53076199999964, 40)"
14889,"(42, 1.6999999999999993, 0.19999999999999929)","(637.58007899999848, 46)"
14890,"(34, 0.65999999999999992, 0.43999999999999928)","(637.67016499999909, 144)"
14891,"(66, 0.97999999999999976, 0.75999999999999912)","(637.91027600000189, 94)"
14892,"(42, 1.1399999999999997, 0.67999999999999927)","(638.10070799999812, 96)"
14893,"(18, 0.8999999999999998, 0.039999999999999591)","(638.14038099999971, 134)"
14894,"(50, 1.6199999999999994, -0.36000000000000032)","(638.3000499999996, 36)"
14895,"(18, 1.7799999999999994, 0.11999999999999944)","(638.40087899999799, 76)"
14896,"(18, 0.5, 0.11999999999999944)","(638.76013000000148, 166)"
14897,"(66, 0.8999999999999998, 0.67999999999999927)","(639.02038599999833, 100)"
14898,"(18, 1.6199999999999994, 0.11999999999999944)","(639.27087199999914, 86)"
14899,"(82, 0.5, 0.91999999999999904)","(639.50060599999415, 202)"
14900,"(42, 1.5399999999999996, -0.36000000000000032)","(639.51025499999832, 42)"
14901,"(18, 1.6199999999999994, 0.67999999999999927)","(639.52062700000124, 104)"
14902,"(58, 1.0599999999999996, 0.35999999999999943)","(639.77026799999908, 70)"
14903,"(26, 0.81999999999999984, -0.36000000000000032)","(640.01013399999829, 86)"
14904,"(26, 1.0599999999999996, -0.36000000000000032)","(640.15002699999832, 74)"
14905,"(50, 1.2999999999999996, -0.36000000000000032)","(640.16003400000045, 42)"
14906,"(90, 1.0599999999999996, -0.04000000000000048)","(640.21032999999852, 42)"
14907,"(26, 1.2999999999999996, -0.12000000000000044)","(640.66088800000011, 82)"
14908,"(42, 1.1399999999999997, 0.75999999999999912)","(640.94067499999755, 100)"
14909,"(58, 0.57999999999999996, 0.35999999999999943)","(640.96008399999891, 104)"
14910,"(10, 1.7799999999999994, -0.92000000000000004)","(641.17029000000048, 76)"
14911,"(98, 1.5399999999999996, -0.04000000000000048)","(641.18054399999914, 30)"
14912,"(18, 0.73999999999999988, 0.67999999999999927)","(641.77062999999907, 222)"
14913,"(18, 2.1799999999999993, -0.6000000000000002)","(641.83020099999976, 42)"
14914,"(66, 0.8999999999999998, 0.75999999999999912)","(641.88036999999963, 104)"
14915,"(42, 1.5399999999999996, 0.11999999999999944)","(641.91027999999778, 48)"
14916,"(58, 1.2199999999999998, -0.04000000000000048)","(641.95007400000191, 48)"
14917,"(34, 1.1399999999999997, 0.43999999999999928)","(641.98107499999901, 96)"
14918,"(18, 1.7799999999999994, 0.51999999999999913)","(642.17065200000116, 86)"
14919,"(26, 1.4599999999999995, 0.27999999999999936)","(642.28063800000064, 82)"
14920,"(18, 2.0199999999999991, -0.84000000000000008)","(642.50073299999758, 46)"
14921,"(18, 0.5, 0.19999999999999929)","(642.83007700000189, 174)"
14922,"(18, 0.81999999999999984, 0.19999999999999929)","(643.01037599999927, 150)"
14923,"(26, 0.81999999999999984, -0.12000000000000044)","(643.07080000000042, 104)"
14924,"(10, 1.9399999999999993, -0.2000000000000004)","(643.22033499999839, 68)"
14925,"(18, 0.73999999999999988, 0.27999999999999936)","(643.28027200000224, 162)"
14926,"(82, 0.65999999999999992, 0.75999999999999912)","(643.68993900000055, 132)"
14927,"(34, 1.8599999999999994, 0.039999999999999591)","(643.73034799999891, 44)"
14928,"(10, 1.6199999999999994, -1.0)","(643.74023499999612, 90)"
14929,"(50, 1.0599999999999996, 0.67999999999999927)","(643.76098599999796, 100)"
14930,"(18, 2.0999999999999992, -0.76000000000000012)","(643.7805179999973, 42)"
14931,"(18, 0.57999999999999996, 0.75999999999999912)","(643.96008499999698, 258)"
14932,"(42, 1.5399999999999996, 0.19999999999999929)","(644.23022499999797, 50)"
14933,"(82, 0.57999999999999996, 0.83999999999999897)","(644.27990099999488, 160)"
14934,"(50, 1.2999999999999996, -0.44000000000000028)","(644.3601070000002, 40)"
14935,"(106, 1.5399999999999996, 0.11999999999999944)","(644.62024200000042, 28)"
14936,"(26, 0.81999999999999984, 0.43999999999999928)","(644.63049200000023, 136)"
14937,"(50, 1.4599999999999995, -0.2000000000000004)","(644.93042000000014, 40)"
14938,"(74, 1.2999999999999996, -0.28000000000000036)","(645.17041100000051, 36)"
14939,"(66, 0.57999999999999996, 0.039999999999999591)","(645.32971400000042, 74)"
14940,"(18, 2.0199999999999991, -0.92000000000000004)","(645.38061499999731, 46)"
14941,"(66, 0.81999999999999984, 0.5999999999999992)","(645.77038399999719, 98)"
14942,"(26, 0.73999999999999988, 0.27999999999999936)","(645.99010999999882, 138)"
14943,"(58, 1.6999999999999993, -0.52000000000000024)","(646.29040799999962, 30)"
14944,"(58, 0.97999999999999976, 0.35999999999999943)","(646.51037899999892, 76)"
14945,"(106, 0.97999999999999976, 0.11999999999999944)","(646.59033399999748, 42)"
14946,"(42, 1.4599999999999995, 0.51999999999999913)","(646.60095200000069, 68)"
14947,"(90, 1.1399999999999997, -0.12000000000000044)","(646.78076399999918, 38)"
14948,"(34, 1.6199999999999994, -0.6000000000000002)","(646.89990299999999, 46)"
14949,"(18, 0.5, 0.039999999999999591)","(647.07031000000165, 158)"
14950,"(66, 0.57999999999999996, 0.67999999999999927)","(647.16003100000034, 146)"
14951,"(10, 1.2199999999999998, 0.35999999999999943)","(647.22070700000313, 184)"
14952,"(66, 0.73999999999999988, 0.83999999999999897)","(647.26049400000011, 144)"
14953,"(42, 1.5399999999999996, -0.2000000000000004)","(647.33007899999848, 44)"
14954,"(66, 0.73999999999999988, 0.75999999999999912)","(647.4700889999981, 132)"
14955,"(34, 1.0599999999999996, -0.2000000000000004)","(647.85974099999885, 66)"
14956,"(58, 0.57999999999999996, 0.43999999999999928)","(647.85986299999672, 112)"
14957,"(106, 1.0599999999999996, 0.11999999999999944)","(648.05017299999759, 40)"
14958,"(34, 0.97999999999999976, -0.52000000000000024)","(648.17016799999692, 62)"
14959,"(58, 1.0599999999999996, -0.04000000000000048)","(648.27991000000043, 54)"
14960,"(58, 1.1399999999999997, -0.52000000000000024)","(648.39026299999841, 42)"
14961,"(90, 0.97999999999999976, 0.039999999999999591)","(648.66992399999822, 46)"
14962,"(10, 1.9399999999999993, -0.68000000000000016)","(649.04980299999897, 64)"
14963,"(26, 0.73999999999999988, 0.35999999999999943)","(649.15014399999927, 140)"
14964,"(42, 1.2199999999999998, 0.5999999999999992)","(649.2111799999991, 82)"
14965,"(50, 1.4599999999999995, -0.28000000000000036)","(649.40039099999967, 40)"
14966,"(66, 0.8999999999999998, 0.51999999999999913)","(649.46020699999508, 84)"
14967,"(26, 1.2999999999999996, 0.27999999999999936)","(649.53088200000093, 96)"
14968,"(58, 0.73999999999999988, 0.51999999999999913)","(649.71984700000053, 106)"
14969,"(34, 1.4599999999999995, -0.52000000000000024)","(649.77002199999924, 52)"
14970,"(66, 1.1399999999999997, -0.12000000000000044)","(650.26050099999793, 44)"
14971,"(58, 0.73999999999999988, 0.67999999999999927)","(650.53014699999835, 128)"
14972,"(26, 0.97999999999999976, -0.6000000000000002)","(650.65002699999741, 76)"
14973,"(10, 1.9399999999999993, -0.12000000000000044)","(650.78002799999786, 68)"
14974,"(26, 1.2199999999999998, 0.43999999999999928)","(650.85070600000108, 100)"
14975,"(58, 1.6199999999999994, -0.52000000000000024)","(651.36023199999954, 32)"
14976,"(34, 0.73999999999999988, 0.51999999999999913)","(651.59045399999832, 138)"
14977,"(18, 0.73999999999999988, 0.51999999999999913)","(651.76061899999968, 196)"
14978,"(34, 0.97999999999999976, -0.2000000000000004)","(651.7797849999979, 70)"
14979,"(74, 1.2199999999999998, -0.28000000000000036)","(651.82031300000085, 38)"
14980,"(18, 1.8599999999999994, -0.2000000000000004)","(651.8804929999983, 62)"
14981,"(34, 0.73999999999999988, 0.35999999999999943)","(652.04077000000075, 126)"
14982,"(26, 1.6199999999999994, -0.52000000000000024)","(652.23046999999951, 54)"
14983,"(66, 0.73999999999999988, 0.5999999999999992)","(652.23986699999841, 108)"
14984,"(26, 0.97999999999999976, -0.36000000000000032)","(652.45044199999575, 80)"
14985,"(58, 1.2199999999999998, -0.44000000000000028)","(652.83032599999933, 42)"
14986,"(82, 0.57999999999999996, 0.75999999999999912)","(653.07982999999831, 150)"
14987,"(58, 0.73999999999999988, 0.5999999999999992)","(653.32018799999764, 116)"
14988,"(42, 1.3799999999999994, 0.51999999999999913)","(653.35083099999929, 70)"
14989,"(50, 0.8999999999999998, 0.91999999999999904)","(653.65051099999846, 146)"
14990,"(34, 1.8599999999999994, -0.12000000000000044)","(653.7901619999991, 42)"
14991,"(66, 0.65999999999999992, 0.039999999999999591)","(654.49963600000024, 68)"
14992,"(42, 1.4599999999999995, 0.5999999999999992)","(655.00109800000064, 70)"
14993,"(50, 0.8999999999999998, 0.83999999999999897)","(655.52062899999737, 134)"
14994,"(18, 1.2199999999999998, -0.2000000000000004)","(655.72070200000053, 102)"
14995,"(74, 0.57999999999999996, 0.83999999999999897)","(655.82030799999802, 168)"
14996,"(34, 0.73999999999999988, 0.5999999999999992)","(655.98034599999937, 144)"
14997,"(10, 2.0199999999999991, -0.76000000000000012)","(656.29003599999896, 56)"
14998,"(26, 1.4599999999999995, -0.28000000000000036)","(656.44030799999973, 66)"
14999,"(34, 1.2999999999999996, 0.43999999999999928)","(656.57079999999928, 82)"
15000,"(34, 0.97999999999999976, 0.43999999999999928)","(656.95043499999974, 110)"
15001,"(42, 0.97999999999999976, 0.35999999999999943)","(657.21044900000197, 84)"
15002,"(34, 1.6199999999999994, 0.19999999999999929)","(657.53979499999832, 56)"
15003,"(58, 0.73999999999999988, 0.75999999999999912)","(658.36071399999992, 138)"
15004,"(34, 0.65999999999999992, 0.27999999999999936)","(658.43029799999795, 122)"
15005,"(18, 0.57999999999999996, 0.67999999999999927)","(658.69006300000001, 240)"
15006,"(26, 1.2199999999999998, 0.35999999999999943)","(658.75085200000149, 100)"
15007,"(34, 0.65999999999999992, 0.75999999999999912)","(658.91003200000137, 186)"
15008,"(58, 0.97999999999999976, 0.27999999999999936)","(658.98022600000195, 70)"
15009,"(26, 0.73999999999999988, 0.43999999999999928)","(659.10009599999921, 144)"
15010,"(18, 2.0999999999999992, -0.84000000000000008)","(659.12060599999722, 42)"
15011,"(50, 1.2199999999999998, -0.04000000000000048)","(659.40038799999888, 52)"
15012,"(98, 1.4599999999999995, -0.04000000000000048)","(659.68054399999914, 32)"
15013,"(50, 1.5399999999999996, -0.2000000000000004)","(659.83020100000022, 38)"
15014,"(34, 1.2999999999999996, 0.35999999999999943)","(660.05090199999813, 80)"
15015,"(106, 0.8999999999999998, 0.11999999999999944)","(660.44018899999674, 44)"
15016,"(18, 0.57999999999999996, -1.0)","(660.75964499999805, 90)"
15017,"(42, 1.2199999999999998, 0.51999999999999913)","(660.86096099999941, 80)"
15018,"(18, 1.0599999999999996, 0.039999999999999591)","(661.61059799999498, 120)"
15019,"(42, 1.3799999999999994, 0.5999999999999992)","(661.75097699999924, 72)"
15020,"(34, 1.4599999999999995, 0.27999999999999936)","(661.83032199999752, 68)"
15021,"(18, 2.0999999999999992, -0.92000000000000004)","(662.00048799999786, 42)"
15022,"(58, 1.1399999999999997, -0.36000000000000032)","(662.22021899999891, 44)"
15023,"(18, 1.9399999999999993, -0.28000000000000036)","(662.41039999999816, 58)"
15024,"(34, 1.4599999999999995, -0.6000000000000002)","(662.57007099999964, 52)"
15025,"(18, 0.5, 0.51999999999999913)","(662.80041299999675, 222)"
15026,"(18, 1.2999999999999996, 0.67999999999999927)","(663.05102600000282, 146)"
15027,"(34, 1.9399999999999993, -0.04000000000000048)","(663.08044599999903, 42)"
15028,"(42, 1.6199999999999994, -0.04000000000000048)","(663.29016199999796, 46)"
15029,"(90, 1.4599999999999995, -0.12000000000000044)","(663.56103699999858, 34)"
15030,"(34, 1.1399999999999997, -0.6000000000000002)","(663.59033399999635, 58)"
15031,"(18, 2.2599999999999989, -0.76000000000000012)","(663.90051399999766, 40)"
15032,"(34, 1.0599999999999996, -0.52000000000000024)","(664.02002099999709, 60)"
15033,"(50, 1.5399999999999996, -0.28000000000000036)","(664.30017199999975, 38)"
15034,"(58, 0.81999999999999984, -0.12000000000000044)","(664.31030499999997, 60)"
15035,"(58, 1.1399999999999997, 0.51999999999999913)","(664.43029799999522, 76)"
15036,"(34, 1.8599999999999994, -0.52000000000000024)","(664.45007399999872, 40)"
15037,"(18, 0.57999999999999996, 0.83999999999999897)","(664.72033800000054, 284)"
15038,"(82, 0.5, 0.83999999999999897)","(664.82958399999688, 168)"
15039,"(50, 1.1399999999999997, 0.5999999999999992)","(665.80065899999863, 86)"
15040,"(10, 1.9399999999999993, -0.28000000000000036)","(665.96032499999797, 68)"
15041,"(66, 1.2999999999999996, -0.28000000000000036)","(666.20056200000022, 38)"
15042,"(18, 0.57999999999999996, 0.91999999999999904)","(666.31054600000243, 304)"
15043,"(42, 1.2999999999999996, 0.5999999999999992)","(666.3909889999984, 78)"
15044,"(66, 1.0599999999999996, 0.5999999999999992)","(666.4007579999984, 80)"
15045,"(10, 1.6999999999999993, -1.0)","(666.4504399999978, 84)"
15046,"(58, 0.57999999999999996, 0.5999999999999992)","(666.68017399999917, 142)"
15047,"(10, 2.0199999999999991, -0.36000000000000032)","(667.01000700000077, 58)"
15048,"(42, 1.4599999999999995, 0.43999999999999928)","(667.37048299999924, 62)"
15049,"(58, 1.0599999999999996, 0.27999999999999936)","(667.44018800000003, 66)"
15050,"(58, 0.81999999999999984, 0.51999999999999913)","(667.53991699999369, 104)"
15051,"(66, 1.2199999999999998, -0.28000000000000036)","(667.81042800000114, 40)"
15052,"(18, 0.81999999999999984, 0.11999999999999944)","(667.81066999999962, 142)"
15053,"(42, 1.6999999999999993, -0.04000000000000048)","(668.2302259999974, 44)"
15054,"(42, 1.5399999999999996, -0.12000000000000044)","(668.37023899999804, 46)"
15055,"(26, 1.3799999999999994, 0.43999999999999928)","(668.51049799999601, 92)"
15056,"(34, 0.81999999999999984, -0.2000000000000004)","(668.5699469999995, 74)"
15057,"(10, 1.9399999999999993, -0.76000000000000012)","(668.90002199999958, 64)"
15058,"(18, 2.1799999999999993, -0.68000000000000016)","(669.03039599999829, 42)"
15059,"(50, 1.2199999999999998, -0.12000000000000044)","(669.79027999999903, 50)"
15060,"(50, 1.3799999999999994, -0.2000000000000004)","(670.06030200000123, 42)"
15061,"(66, 0.65999999999999992, 0.83999999999999897)","(670.06054199999653, 160)"
15062,"(34, 1.9399999999999993, -0.2000000000000004)","(670.0700699999993, 42)"
15063,"(26, 1.0599999999999996, -0.44000000000000028)","(670.10998899999868, 74)"
15064,"(58, 0.8999999999999998, -0.04000000000000048)","(670.17004600000041, 58)"
15065,"(66, 0.65999999999999992, 0.75999999999999912)","(670.27013699999679, 148)"
15066,"(58, 0.97999999999999976, -0.6000000000000002)","(670.41003699999783, 44)"
15067,"(58, 0.8999999999999998, -0.6000000000000002)","(670.41003699999783, 44)"
15068,"(66, 0.5, -0.04000000000000048)","(670.49963399999933, 74)"
15069,"(98, 0.97999999999999976, 0.11999999999999944)","(670.50976799999785, 46)"
15070,"(66, 1.2999999999999996, -0.36000000000000032)","(670.52050899999972, 36)"
15071,"(34, 1.6199999999999994, 0.11999999999999944)","(670.54003899999793, 54)"
15072,"(58, 0.73999999999999988, -0.52000000000000024)","(670.75024899999949, 48)"
15073,"(34, 0.8999999999999998, -0.2000000000000004)","(670.77990799999952, 74)"
15074,"(34, 0.65999999999999992, 0.91999999999999904)","(671.04968000000167, 236)"
15075,"(34, 0.97999999999999976, -0.36000000000000032)","(671.05004799999824, 66)"
15076,"(58, 0.81999999999999984, 0.75999999999999912)","(671.21069199999897, 128)"
15077,"(26, 1.5399999999999996, -0.52000000000000024)","(671.39074999999912, 58)"
15078,"(42, 1.7799999999999994, -0.04000000000000048)","(671.4001459999979, 42)"
